Date	NumArticles	Counts	Themes	Locations	Persons	Organizations	ToneData	CAMEOEvents	Sources	SourceURLs
20170406	1		MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;SCIENCE;SOC_INNOVATION;TAX_FNCACT_INVENTOR;TAX_ECON_PRICE;TAX_FNCACT_SCIENTIST;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;MANMADE_DISASTER_IMPLIED;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;TAX_FNCACT_EMPLOYEES;UNGP_FORESTS_RIVERS_OCEANS;DRONES;WB_678_DIGITAL_GOVERNMENT;WB_2943_SWITCHES;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_RETAILER;ENV_CLIMATECHANGE;UNGP_CLIMATE_CHANGE_ACTION;TAX_FNCACT_WORKERS;TAX_FNCACT_REPRESENTATIVES;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;EPU_CATS_REGULATION;	1#United Kingdom#UK#UK#54#-2#UK	vicki l hanson;tim berners-lee;todaytim berners-lee;awardby shirley siluk	massachusetts institute of technology computer science;artificial intelligence laboratory;newsfactor network;member of accuserve ad network;world wide web foundation;world wide web consortium;privacy policy terms of service;association for computing machinery berners-lee;amazon virtual customer service	2.76073619631902,4.29447852760736,1.53374233128834,5.8282208588957,25.1533742331288,1.22699386503067		sci-tech-today.com	http://sci-tech-today.com/story.xhtml?story_id=01200192JR5C
20170406	1		EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;MANMADE_DISASTER_IMPLIED;EPU_ECONOMY_HISTORIC;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT;TAX_FNCACT_CHILD;SCIENCE;	4#Tsukuba, Ibaraki, Japan#JA#JA14#36.2#140.1#-246896;1#Japan#JA#JA#36#138#JA;4#Ibaraki, Osaka, Japan#JA#JA32#34.8167#135.567#-229957;4#Milan, Lombardia, Italy#IT#IT09#45.4667#9.2#-121726;4#Tokyo, Tokyo, Japan#JA#JA40#35.685#139.751#-246227;1#Indonesia#ID#ID#-5#120#ID;4#Tanjung Jati, Sumatera Utara, Indonesia#ID#ID26#3.6491#98.4632#10097415	yoshiaki osawa;fumihiko uchida;tetsuya sakurai;masao yanaga;akiko yoshise;yoshiyuki sankai;masashi yanagisawa;akira nakagawa	council for science;development of infrastructure;toyota motor corporation;sports sciences;toyota;r d center;technology basic law;planning sciences;fujitsu forum;cabinet office;investment in moixa energy apr;national university corporation university of tsukuba;headquarters for international industry;school of systems;university collaboration;faculty of health;japan corporate news network;university of tsukuba center;artificial intelligence research;faculty of business sciences;fujitsu releases software authconductor server;university of tsukuba;council on competitiveness;hitachi;formation of industrial centers;fujitsu;technology basic plan;international institute for integrative sleep medicine	2.38095238095238,3.53741496598639,1.15646258503401,4.69387755102041,16.1904761904762,0		jcnnewswire.com	http://www.jcnnewswire.com/pressrelease/35893/3/The-University-of-Tsukuba-and-Toyota-Jointly-Open-the-R&D-Center-for-Strategic-Frontiers-in-Social-P
20170406	2		EDUCATION;TAX_FNCACT;TAX_FNCACT_PROFESSORS;TAX_FNCACT_CORRESPONDENT;TAX_FNCACT_ASSISTANTS;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT_STUDENTS;SCIENCE;AGRICULTURE;TAX_DISEASE;TAX_DISEASE_CANCER;WB_1406_DISEASES;WB_1431_CANCER;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT_RADIOLOGIST;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;MEDIA_MSM;TAX_WORLDLANGUAGES_HEBREW;TAX_FNCACT_SPEAKER;TAX_FNCACT_CHEMIST;GENERAL_HEALTH;TAX_DISEASE_DISEASE;UNGP_HEALTHCARE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMANS;TAX_WORLDFISH;TAX_WORLDFISH_COLEY;TAX_FNCACT_STUDENT;RECRUITMENT;TAX_FNCACT_EMPLOYEES;MEDIA_SOCIAL;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT_EXECUTIVE;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_DIRECTOR;SOC_POINTSOFINTEREST_UNIVERSITIES;WB_2670_JOBS;TAX_FNCACT_EXCAVATORS;TAX_FNCACT_GUIDE;TAX_WORLDMAMMALS_DOG;EPU_CATS_MIGRATION_FEAR_FEAR;ECON_EARNINGSREPORT;	3#Boston, Massachusetts, United States#US#USMA#42.3584#-71.0598#617565;3#Back Bay, Massachusetts, United States#US#USMA#42.3501#-71.087#617071;3#Massachusetts Institute Of Technology, Massachusetts, United States#US#USMA#42.3595#-71.0917#1959163;1#Israel#IS#IS#31.5#34.75#IS	connor coley;dave drollette;regina barzilay	google;massachusetts institute of technology;netflix;facebook;artificial intelligence lab;boston globe	0.741427247451344,2.68767377201112,1.94624652455978,4.6339202965709,24.2817423540315,1.66821130676552		bostonglobe.com;bostonglobe.com	http://www.bostonglobe.com/business/2017/04/06/what-makes-this-hottest-class-mit/wcAVJfK8U9D64hyVSTTbqI/story.html<UDIV>https://www.bostonglobe.com/business/2017/04/06/what-makes-this-hottest-class-mit/wcAVJfK8U9D64hyVSTTbqI/story.html
20170406	1		TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SCIENCE;SOC_EMERGINGTECH;UNGP_FORESTS_RIVERS_OCEANS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;LITERACY;UNGP_EDUCATION;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;MOVEMENT_GENERAL;GENERAL_HEALTH;MEDICAL;TAX_FNCACT;TAX_FNCACT_CAREGIVERS;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_DOCTORS;TAX_FNCACT_COMPANION;TAX_FNCACT_DOCTOR;CRISISLEX_T11_UPDATESSYMPATHY;EPU_CATS_MIGRATION_FEAR_FEAR;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TRIAL;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;	3#Stanford, California, United States#US#USCA#37.4241#-122.166#1867061;2#California, United States#US#USCA#36.17#-119.746#CA;1#Israel#IS#IS#31.5#34.75#IS;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593	richard adler;david mcnair	institute for the future in palo alto;artificial intelligence assisted care research program;standford university	2.53012048192771,4.69879518072289,2.16867469879518,6.86746987951807,24.3373493975904,1.08433734939759	644289148,644289149,644289153,644289923,644290283	dailyprogress.com	http://www.dailyprogress.com/lifestyles/generation-us-artificial-intelligence-may-help-combat-isolation/article_59d4e178-1b05-11e7-85d2-77917236c37e.html
20170406	1			1#United States#US#US#38#-97#US;2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#University Of Washington, Washington, United States#US#USWA#47.6561#-122.311#1509187;2#Washington, United States#US#USWA#47.3917#-121.571#WA;4#Toronto, Ontario, Canada#CA#CA08#43.6667#-79.4167#-574890	xconomy seattle;heath terry;siddhartha mukherjee;geoffrey hinton;bill clinton;paul allen;sebastian thrun;elon musk;benjamin romano;maureen dowd;steve mnuchin;steven mnuchin;ayn rand	allen institute for artificial intelligence;vveoocoabf goldman sachs research;goldman sachs;apex technology;university of toronto;goldman sachs research;university of washington;washington post	-0.993883792048929,2.82874617737003,3.82262996941896,6.65137614678899,19.1131498470948,0.99388379204893		xconomy.com	http://www.xconomy.com/seattle/2017/04/06/eow-reading-list-ai-diagnosticians-musks-warnings-mnuchins-radar/
20170406	1		TAX_ETHNICITY;TAX_ETHNICITY_INDONESIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_INDONESIAN;CRISISLEX_CRISISLEXREC;TAX_ETHNICITY_JAPANESE;TAX_WORLDLANGUAGES_JAPANESE;NATURAL_DISASTER;NATURAL_DISASTER_EARTHQUAKE;CRISISLEX_T01_CAUTION_ADVICE;NATURAL_DISASTER_EARTHQUAKES;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT;TAX_FNCACT_CHIEF;ENV_CLIMATECHANGE;WB_571_CLIMATE_SCIENCE;WB_567_CLIMATE_CHANGE;UNGP_CLIMATE_CHANGE_ACTION;WB_137_WATER;TECH_SUPERCOMPUTING;NATURAL_DISASTER_TSUNAMIS;UNREST_BELLIGERENT;MANMADE_DISASTER_IMPLIED;MILITARY;	1#Japan#JA#JA#36#138#JA;1#Indonesia#ID#ID#-5#120#ID;1#Germany#GM#GM#51#9#GM;1#Russia#RS#RS#60#100#RS;4#Jumat, Jawa Barat, Indonesia#ID#ID30#-7.0478#108.346#11277349;4#Jakarta, Jakarta Raya, Indonesia#ID#ID04#-6.17444#106.829#-2679652	sutopo purwo nugroho	international surface artificial intelligence communicator;indonesian national disaster mitigation agency;application of technology;japanese earthquake prediction research centre;geophysics agency;information center;home headline unggulan populer jadwal shalat;agency for the assessment	-0.740740740740741,1.85185185185185,2.59259259259259,4.44444444444444,19.2592592592593,0.37037037037037		republika.co.id	http://en.republika.co.id/berita/en/national-politics/17/04/07/oo01e7414-indonesia-japan-develop-quakepredicting-system
20170406	1		GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;EPU_ECONOMY_HISTORIC;WB_2433_CONFLICT_AND_VIOLENCE;WB_2465_REVOLUTIONARY_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_590_ECOSYSTEMS;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT;TAX_FNCACT_STUDENTS;SCIENCE;TAX_FNCACT_DEVELOPER;EDUCATION;WB_470_EDUCATION;TAX_FNCACT_ENGINEERS;TAX_FNCACT_LEADER;TAX_FNCACT_DIRECTOR;TAX_FNCACT_MANAGING_DIRECTOR;TECH_SUPERCOMPUTING;WB_2416_INTERNET_OF_THINGS;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_PROFESSOR;CRISISLEX_C07_SAFETY;TAX_DISEASE;TAX_DISEASE_DISRUPTIVE;TECH_AUTOMATION;MEDICAL;CRISISLEX_CRISISLEXREC;WB_1467_EDUCATION_FOR_ALL;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_678_DIGITAL_GOVERNMENT;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;MANMADE_DISASTER_IMPLIED;TAX_ECON_PRICE;	4#Patna, Bihar, India#IN#IN34#25.6#85.1167#-2107500;1#India#IN#IN#20#77#IN	pushpak bhattacharya;d n narasimha raju;prakash mallya	google;wipro;ai developer education program;artificial intelligence products group;national institute for smart government;intel	3.67298578199052,4.50236966824645,0.829383886255924,5.33175355450237,19.3127962085308,0.355450236966825	643964830,643965793,643966518,643966520,643966529	himanshusheth.net	http://blog.himanshusheth.net/2017/04/04/intel-india-announces-initiatives-boost-adoption-artificial-intelligence-country/
20170406	1		LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_AFGHAN;CRISISLEX_CRISISLEXREC;NATURAL_DISASTER;NATURAL_DISASTER_EARTHQUAKES;CRISISLEX_T01_CAUTION_ADVICE;NATURAL_DISASTER_EARTHQUAKE;TAX_WORLDLANGUAGES_MULIA;TAX_FNCACT_CHIEF;NATURAL_DISASTER_NATURAL_DISASTERS;NATURAL_DISASTER_AFTERSHOCKS;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;WATER_SECURITY;NATURAL_DISASTER_WATER_LEVEL;TECH_SUPERCOMPUTING;UNREST_BELLIGERENT;SCIENCE;TAX_FNCACT_RESEARCHER;TAX_ETHNICITY;TAX_ETHNICITY_JAPANESE;TAX_WORLDLANGUAGES_JAPANESE;TAX_ETHNICITY_INDONESIAN;TAX_WORLDLANGUAGES_INDONESIAN;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;	1#United States#US#US#38#-97#US;1#Japan#JA#JA#36#138#JA;1#Indonesia#ID#ID#-5#120#ID;1#Germany#GM#GM#51#9#GM;1#Russia#RS#RS#60#100#RS;1#Afghanistan#AF#AF#33#65#AF;4#Jakarta, Jakarta Raya, Indonesia#ID#ID04#-6.17444#106.829#-2679652	jusuf kalla;shigeyoshi yagishita;mohammad ashraf ghani	pr center sutopo purwo nugroho;technology to predict earthquakes;international surface artificial intelligence communicator;national agency for disaster mitigation;japanese agency;united states;national disaster mitigation agency;japan earthquake prediction research centre	-0.342465753424658,3.42465753424658,3.76712328767123,7.19178082191781,20.5479452054795,0	644075504,644031382,643971749,643971751,644075515,644075516,644031410,643998307,644075518,644075519,644075520,644076225,643972104,643972106,644076229,643998704,644076230,643963923,644076231	en.tempo.co	https://en.tempo.co/read/news/2017/04/06/055863348/Japan-Helps-BNPB-Develop-Technology-to-Predict-Earthquakes
20170406	1		ECON_ENTREPRENEURSHIP;EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT;TAX_FNCACT_PROFESSOR;SOC_POINTSOFINTEREST_UNIVERSITY;	1#Mexico#MX#MX#23#-102#MX;1#United States#US#US#38#-97#US;2#New York, United States#US#USNY#42.1497#-74.9384#NY;4#Shanghai, Shanghai, China#CH#CH23#31.2222#121.458#-1924465;3#Brooklyn, New York, United States#US#USNY#42.3442#-75.1704#944840;3#New York University, New York, United States#US#USNY#40.7287#-73.996#958483;3#Manhattan, New York, United States#US#USNY#40.7834#-73.9662#971945;3#Columbia University, New York, United States#US#USNY#40.809#-73.9613#947193;4#London, London, City Of, United Kingdom#UK#UKH9#51.5#-0.116667#-2601889	anand sanwal;riva-melissa tez;steven kuyan;katepalli r sreenivasan;ruchir puri;abu dhabi;paul horn;john frankel;yann lecun;liangliang cao	service robots;york university school of civil engineering;ibm;york state energy research;tandon school of engineering;mechatronic motion solutions;facebook;york university;downtown brooklyn metrotech center;data future lab;polytechnic institute;development authority;ai nexus lab;columbia university;united states;economic development corporation;unmanned other topics artificial intelligencemechatronic motion solutions;lab manhattan	3.69068541300527,5.09666080843585,1.40597539543058,6.50263620386643,17.809021675454,0.468658465143527	643968510,644089334,643945329,643971038,643971039	roboticstomorrow.com	http://www.roboticstomorrow.com/news/2017/04/06/artificial-intelligence-summit-to-showcase-new-york-city-as-growing-hub-for-ai-activity/9851/
20170406	1		MEDIA_MSM;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;WB_135_TRANSPORT;CRISISLEX_CRISISLEXREC;SCIENCE;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;TAX_FNCACT_SCIENTIST;TAX_WORLDFISH;TAX_WORLDFISH_FISH;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;GENERAL_GOVERNMENT;SOC_POINTSOFINTEREST_UNIVERSITIES;MEDIA_SOCIAL;	1#United States#US#US#38#-97#US;1#Canada#CA#CA#60#-95#CA;1#Japan#JA#JA#36#138#JA;3#Westford, Massachusetts, United States#US#USMA#42.5793#-71.4378#611301;1#Germany#GM#GM#51#9#GM;2#Massachusetts, United States#US#USMA#42.2373#-71.5314#MA;1#Chile#CI#CI#-30#-71#CI;4#Milky Way, Magallanes Y AntáIca Chilena, Chile#CI#CI10#-54.4#-72.6167#-904301;1#South Korea#KS#KS#37#127.5#KS;1#Taiwan#TW#TW#23.5#121#TW	sheperd doeleman;michael hecht;lynn matthews;colin lonsdale	artificial intelligence laboratory;space science institute;harvard-smithsonian center;national institutes of natural sciences;national research council;national radio astronomy observatory;university of concepci;universities inc;national science council;max planck institute for radio astronomy germany;facebook;u s national science foundation;national astronomical observatory of japan;academia sinica institute of astronomy	0.79155672823219,1.9349164467898,1.14335971855761,3.07827616534741,19.7009674582234,0.527704485488127		spaceref.com	http://spaceref.com/astronomy/seeing-black-holes-and-beyond.html
20170406	1		EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;EPU_ECONOMY_HISTORIC;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;MANMADE_DISASTER_IMPLIED;TAX_FNCACT;TAX_FNCACT_CHILD;SCIENCE;	4#Tsukuba, Ibaraki, Japan#JA#JA14#36.2#140.1#-246896;4#Ibaraki, Osaka, Japan#JA#JA32#34.8167#135.567#-229957;1#Japan#JA#JA#36#138#JA;4#Tokyo, Tokyo, Japan#JA#JA40#35.685#139.751#-246227	yoshiaki osawa;fumihiko uchida;tetsuya sakurai;masao yanaga;akiko yoshise;yoshiyuki sankai;masashi yanagisawa;akira nakagawa	council for science;toyota motor corporation;sports sciences;toyota;r d center;technology basic law;planning sciences;cabinet office;national university corporation university of tsukuba;school of systems;headquarters for international industry;university collaboration;faculty of health;university of tsukuba center;artificial intelligence research;university of tsukuba;faculty of business sciences;council on competitiveness;technology basic plan;international institute for integrative sleep medicine	2.45338567222767,3.63101079489696,1.17762512266928,4.80863591756624,17.3699705593719,0		4-traders.com	http://www.4-traders.com/TOYOTA-MOTOR-CORP-6492484/news/Toyota-Motor-The-University-of-Tsukuba-and-Toyota-Jointly-Open-the-R-D-Center-for-Strategic-Fronti-24168921/
20170406	1		MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;SCIENCE;SOC_INNOVATION;TAX_FNCACT_INVENTOR;TAX_ECON_PRICE;TAX_FNCACT_SCIENTIST;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;MANMADE_DISASTER_IMPLIED;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_EMPLOYEE;	1#United Kingdom#UK#UK#54#-2#UK	vicki l hanson;tim berners-lee;todaytim berners-lee;awardby shirley siluk	massachusetts institute of technology computer science;artificial intelligence laboratory;world wide web consortium;association for computing machinery berners-lee;world wide web foundation	3.35731414868105,5.03597122302158,1.67865707434053,6.71462829736211,23.9808153477218,1.91846522781775		sci-tech-today.com	http://www.sci-tech-today.com/news/Internet-Inventor-Wins-Turing-Award/story.xhtml?story_id=01200192JR5C
20170407	2		MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;TAX_FNCACT_INVENTOR;TAX_ECON_PRICE;SCIENCE;TAX_FNCACT_SCIENTIST;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;MANMADE_DISASTER_IMPLIED;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;TAX_FNCACT_DEVELOPER;WB_729_PERFORMANCE_MANAGEMENT;WB_723_PUBLIC_ADMINISTRATION;WB_725_ORGANIZATIONAL_MANAGEMENT;WB_678_DIGITAL_GOVERNMENT;WB_652_ICT_APPLICATIONS;WB_666_APPLICATION_DEVELOPMENT;WB_658_ENTERPRISE_APPLICATIONS;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;EPU_ECONOMY_HISTORIC;WB_2947_OPERATING_SYSTEMS;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;USPEC_UNCERTAINTY1;WB_674_SHARED_INFRASTRUCTURE;WB_676_CLOUD_COMPUTING;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;EPU_CATS_REGULATION;	1#United Kingdom#UK#UK#54#-2#UK	vicki l hanson;cisco io;tim berners-lee;todaytim berners-lee;awardby shirley siluk	massachusetts institute of technology computer science;artificial intelligence laboratory;newsfactor network;member of accuserve ad network;world wide web foundation;world wide web consortium;privacy policy terms of service;association for computing machinery berners-lee	1.97268588770865,3.64188163884674,1.66919575113809,5.31107738998482,22.154779969651,1.21396054628225		sci-tech-today.com;sci-tech-today.com	http://www.sci-tech-today.com/news/Internet-Inventor-Wins-Turing-Award/story.xhtml?story_id=013001G9LK8K<UDIV>http://sci-tech-today.com/story.xhtml?story_id=013001G9LK8K
20170407	1		UNGP_FORESTS_RIVERS_OCEANS;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;SOC_EMERGINGTECH;SCIENCE;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_DISEASE;TAX_DISEASE_CONVENTIONAL;TAX_FNCACT;TAX_FNCACT_PROFESSOR;WB_135_TRANSPORT;WB_137_WATER;TAX_FNCACT_LEADER;ENV_SOLAR;WB_507_ENERGY_AND_EXTRACTIVES;WB_525_RENEWABLE_ENERGY;WB_528_SOLAR_ENERGY;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;TAX_FNCACT_RESEARCHER;AFFECT;	1#United States#US#US#38#-97#US;1#Australia#AS#AS#-27#133#AS	litty thekkekara	laboratory of artificial intelligence nanophotonics	2.86532951289398,4.87106017191977,2.00573065902579,6.87679083094556,20.3438395415473,2.00573065902579		geek.com	http://www.geek.com/tech/plant-inspired-tech-could-mean-self-powered-smartphones-1695500/
20170407	2		MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;SCIENCE;SOC_INNOVATION;TAX_FNCACT_INVENTOR;TAX_ECON_PRICE;TAX_FNCACT_SCIENTIST;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;MANMADE_DISASTER_IMPLIED;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;TAX_FNCACT_EMPLOYEES;UNGP_FORESTS_RIVERS_OCEANS;DRONES;WB_678_DIGITAL_GOVERNMENT;WB_2943_SWITCHES;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_RETAILER;ENV_CLIMATECHANGE;UNGP_CLIMATE_CHANGE_ACTION;TAX_FNCACT_WORKERS;TAX_FNCACT_REPRESENTATIVES;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;EPU_CATS_REGULATION;	1#United Kingdom#UK#UK#54#-2#UK	vicki l hanson;tim berners-lee;todaytim berners-lee;awardby shirley siluk	massachusetts institute of technology computer science;artificial intelligence laboratory;newsfactor network;member of accuserve ad network;world wide web foundation;world wide web consortium;privacy policy terms of service;association for computing machinery berners-lee;amazon virtual customer service	2.76073619631902,4.29447852760736,1.53374233128834,5.8282208588957,25.1533742331288,1.22699386503067		sci-tech-today.com;sci-tech-today.com	http://sci-tech-today.com/story.xhtml?story_id=013001CTREES<UDIV>http://www.sci-tech-today.com/news/Internet-Inventor-Wins-Turing-Award/story.xhtml?story_id=013001CTREES
